window_last_date_utc,il_pct,p_up_start,p_up_end,metric_start,metric_end,metric_min,metric_max,start_price_range_begin,start_price_range_end
2025-01-05,-1.3113179645970252,0.3459837161415147,0.43635182421227203,442713.6347222223,533533.5833333334,95000.0,1100000.0,2024-02-06,2024-12-12
2025-01-06,-1.0699557000973359,0.34192675624999996,0.42347945833333334,441926.75625,523479.4583333333,100000.0,1100000.0,2024-02-06,2024-12-13
2025-01-07,-1.2769578323223563,0.341261788888889,0.430536875,441261.78888888896,530536.875,100000.0,1100000.0,2024-02-06,2024-12-14
2025-01-08,-1.5628094010057159,0.30590427101608186,0.4055763157894737,440609.0574652778,535297.5,150000.0,1100000.0,2024-02-06,2024-12-15
2025-01-09,-1.3030358240068707,0.3053106147660818,0.39607118421052634,440045.0840277777,526267.625,150000.0,1100000.0,2024-02-06,2024-12-16
2025-01-10,-1.296889166675741,0.30481766264619886,0.39536,439576.77951388893,525592.0,150000.0,1100000.0,2024-02-06,2024-12-17
2025-01-11,-0.4712605006941928,0.2142271709104938,0.2661849074074074,439206.68072916666,509349.625,150000.0,1500000.0,2024-02-06,2024-12-18
2025-01-12,-0.29400825392029706,0.21399880709876543,0.25470614197530866,438898.38958333334,493853.2916666667,150000.0,1500000.0,2024-02-06,2024-12-19
2025-01-13,-0.22947862655212647,0.21376935442386832,0.24959839506172837,438588.62847222225,486957.8333333333,150000.0,1500000.0,2024-02-06,2024-12-20
2025-01-14,-0.2064954603261171,0.21354913065843625,0.24748246913580246,438291.32638888893,484101.3333333333,150000.0,1500000.0,2024-02-06,2024-12-21
2025-01-15,-0.2627669095790486,0.18309301776175216,0.22025141025641023,438020.9230902778,486326.8333333333,200000.0,1500000.0,2024-02-06,2024-12-22
2025-01-16,-0.2656600952531729,0.18290660536858974,0.2202670833333333,437778.58697916666,486347.2083333333,200000.0,1500000.0,2024-02-06,2024-12-23
2025-01-17,-0.2984805043064864,0.18274161258012822,0.2224166987179487,437564.0963541667,489141.7083333333,200000.0,1500000.0,2024-02-06,2024-12-24
2025-01-18,-0.3253583610443034,0.18259445392628204,0.22407641025641023,437372.79010416666,491299.3333333333,200000.0,1500000.0,2024-02-06,2024-12-25
2025-01-19,-0.3941849651634355,0.18243967534722227,0.2282647435897436,437171.57795138896,496744.1666666667,200000.0,1500000.0,2024-02-06,2024-12-26
2025-01-20,-0.8595959221715299,0.19680497002923977,0.26683495614035085,436964.7215277778,503493.2083333333,250000.0,1200000.0,2024-02-06,2024-12-27
2025-01-21,-0.8906570409311754,0.1965189881213451,0.26785157894736844,436693.03871527786,504459.0,250000.0,1200000.0,2024-02-06,2024-12-28
2025-01-22,-0.8634858105542653,0.1962335040204679,0.2663919736842105,436421.8288194445,503072.375,250000.0,1200000.0,2024-02-06,2024-12-29
2025-01-23,-1.248029808983686,0.19597510818713454,0.2812031578947368,436176.3527777778,517143.0,250000.0,1200000.0,2024-02-06,2024-12-30
2025-01-24,-1.215676475902494,0.19575841648391815,0.2797897807017544,435970.49565972225,515800.2916666667,250000.0,1200000.0,2024-02-06,2024-12-31
2025-01-25,-1.1635920381662612,0.19558779568713452,0.2776766666666666,435808.4059027778,513792.8333333333,250000.0,1200000.0,2024-02-06,2025-01-01
2025-01-26,-1.2691097682332675,0.15075560628858026,0.23217555555555555,435680.04565972224,508958.0,300000.0,1200000.0,2024-02-06,2025-01-02
2025-01-27,-1.188448642360218,0.150610162037037,0.22917148148148145,435549.1458333333,506254.3333333333,300000.0,1200000.0,2024-02-06,2025-01-03
2025-01-28,-1.1567261014490682,0.15045091936728394,0.22785300925925925,435405.82743055554,505067.7083333333,300000.0,1200000.0,2024-02-06,2025-01-04
