window_last_date_utc,il_pct,p_up_start,p_up_end,metric_start,metric_end,metric_min,metric_max,start_price_range_begin,start_price_range_end
2025-07-05,-4.079959946659029,0.15366590455741005,0.309275351843048,0.16146636182296403,0.2237101407372192,0.1,0.5,2023-03-30,2025-06-22
2025-07-06,-3.704849904756302,0.16106656045528314,0.3097174293100712,0.16442662418211326,0.2238869717240285,0.1,0.5,2023-03-30,2025-06-23
2025-07-07,-3.4152610044287046,0.16782674375074058,0.3109091410032329,0.16713069750029624,0.2243636564012932,0.1,0.5,2023-03-30,2025-06-24
2025-07-08,-6.274906739831798,0.05610426464255216,0.21732886544433402,0.16963649262489325,0.2260651029055169,0.15,0.5,2023-03-30,2025-06-25
2025-07-09,-5.7238966213515985,0.06227488902363545,0.21818932779090347,0.1717962111582724,0.2263662647268162,0.15,0.5,2023-03-30,2025-06-26
2025-07-10,-2.9160976201831446,0.18466490391792031,0.31789144063339647,0.17386596156716813,0.2271565762533586,0.1,0.5,2023-03-30,2025-06-27
2025-07-11,-2.6201385190791626,0.1896346730270214,0.31583869122161295,0.17585386921080856,0.2263354764886452,0.1,0.5,2023-03-30,2025-06-28
2025-07-12,-4.33480122467047,0.19447985059640002,0.3611309820007592,0.17779194023856001,0.2444523928003037,0.1,0.5,2023-03-30,2025-06-29
2025-07-13,-4.073553820222964,0.1991987642006951,0.3607239076277872,0.17967950568027805,0.2442895630511149,0.1,0.5,2023-03-30,2025-06-30
2025-07-14,-3.835514187707356,0.20380479015303535,0.3605178712815267,0.18152191606121415,0.2442071485126107,0.1,0.5,2023-03-30,2025-07-01
2025-07-15,-3.734527689803313,0.20836406434610022,0.36319192814654666,0.1833456257384401,0.2452767712586187,0.1,0.5,2023-03-30,2025-07-02
2025-07-16,-6.842643034231033,0.2135965993714075,0.4293779344103739,0.185438639748563,0.2717511737641496,0.1,0.5,2023-03-30,2025-07-03
2025-07-17,-5.489712104774059,0.21883115005383305,0.4104740757414433,0.18753246002153323,0.2641896302965773,0.1,0.5,2023-03-30,2025-07-04
2025-07-18,-5.492818570645808,0.2240450532452747,0.4160194382751837,0.1896180212981099,0.2664077753100735,0.1,0.5,2023-03-30,2025-07-05
2025-07-19,-5.113254725630356,0.2292147993474894,0.4141286389796415,0.19168591973899576,0.2656514555918566,0.1,0.5,2023-03-30,2025-07-06
2025-07-20,-6.154959684043626,0.2677523626446422,0.47240554629151565,0.19371332692562476,0.2653419412020305,0.1,0.45,2023-03-30,2025-07-07
2025-07-21,-5.788396274083107,0.2733230762243919,0.47131174702665884,0.19566307667853716,0.2649591114593306,0.1,0.45,2023-03-30,2025-07-08
2025-07-22,-5.480150621537572,0.27897287699487255,0.471184826071152,0.1976405069482054,0.2649146891249032,0.1,0.45,2023-03-30,2025-07-09
2025-07-23,-5.164920785115889,0.2846205590091086,0.47077441836497735,0.199617195653188,0.2647710464277421,0.1,0.45,2023-03-30,2025-07-10
2025-07-24,-4.821929921612367,0.2903076019644468,0.46969532194897373,0.2016076606875564,0.2643933626821408,0.1,0.45,2023-03-30,2025-07-11
2025-07-25,-4.371962849410327,0.29593735293762663,0.466184974694214,0.2035780735281693,0.2631647411429749,0.1,0.45,2023-03-30,2025-07-12
2025-07-26,-5.729733682429328,0.18614809266219415,0.37955430215052693,0.20584442779865825,0.2638662906451581,0.15,0.45,2023-03-30,2025-07-13
2025-07-27,-5.197848721352205,0.1936751944163504,0.3777291123918312,0.20810255832490512,0.2633187337175494,0.15,0.45,2023-03-30,2025-07-14
2025-07-28,-4.831563285484764,0.20118191744400213,0.3786913016931833,0.21035457523320064,0.263607390507955,0.15,0.45,2023-03-30,2025-07-15
2025-07-29,-67.49448267679843,0.2057971133549486,0.9244391016689256,0.2117391340064846,0.4273317305006777,0.15,0.45,2023-03-30,2025-07-16
2025-07-30,-66.92061046430153,0.21189944898546112,0.9238287263951352,0.21356983469563834,0.4271486179185406,0.15,0.45,2023-03-30,2025-07-17
2025-07-31,-67.0513064672412,0.2175716598553296,0.9260052135618057,0.2152714979565989,0.4278015640685417,0.15,0.45,2023-03-30,2025-07-18
2025-08-01,-66.62169838318272,0.22333484113957872,0.9258710719672497,0.21700045234187362,0.427761321590175,0.15,0.45,2023-03-30,2025-07-19
2025-08-02,-67.9021890905361,0.22904056804680056,0.9324852750392664,0.21871217041404017,0.4297455825117799,0.15,0.45,2023-03-30,2025-07-20
2025-08-03,-68.38996501035678,0.23473619658928002,0.935765928196573,0.220420858976784,0.430729778458972,0.15,0.45,2023-03-30,2025-07-21
2025-08-04,-67.91652027575792,0.24044359775896848,0.9353730556230465,0.22213307932769055,0.430611916686914,0.15,0.45,2023-03-30,2025-07-22
2025-08-05,-68.37546970823577,0.24608723426248477,0.9383901105263776,0.22382617027874543,0.4315170331579133,0.15,0.45,2023-03-30,2025-07-23
2025-08-06,-68.02512473906448,0.2517336341392225,0.9384118688576861,0.22552009024176675,0.4315235606573059,0.15,0.45,2023-03-30,2025-07-24
2025-08-07,-100.0,0.257361171200633,1.0,0.2272083513601899,0.4525021966405321,0.15,0.45,2023-03-30,2025-07-25
2025-08-08,-100.0,0.26291592912021816,1.0,0.22887477873606546,0.4522458038177598,0.15,0.45,2023-03-30,2025-07-26
2025-08-09,-100.0,0.26843167068738477,1.0,0.23052950120621543,0.453167064727328,0.15,0.45,2023-03-30,2025-07-27
2025-08-10,-100.0,0.2738723092088057,1.0,0.2321616927626417,0.4545773943178078,0.15,0.45,2023-03-30,2025-07-28
2025-08-11,-100.0,0.27932438366359935,1.0,0.2337973150990798,0.4559216053583232,0.15,0.45,2023-03-30,2025-07-29
2025-08-12,-20.5747487287658,0.16028575534560802,0.5550592506809049,0.23815716544008442,0.4552825878744977,0.15,0.7000000000000001,2023-03-30,2025-07-30
2025-08-13,-22.916359126791065,0.16741826771531917,0.5877294872397385,0.24208004724342555,0.4732512179818562,0.15,0.7000000000000001,2023-03-30,2025-07-31
2025-08-14,-21.932351356659808,0.17456885554438745,0.5847257813806662,0.2460128705494131,0.4715991797593665,0.15,0.7000000000000001,2023-03-30,2025-08-01
2025-08-15,-18.40308214500681,0.16657141234799885,0.5373793392876163,0.2499428474087993,0.4724276035725697,0.15,0.75,2023-03-30,2025-08-02
2025-08-16,-15.663963480094578,0.15904711743089464,0.49624028909767787,0.2533806263300815,0.4725561879134906,0.15,0.8,2023-03-30,2025-08-03
2025-08-17,-15.27441923536259,0.1643240827349431,0.4973318979517437,0.256810653777713,0.4732657336686334,0.15,0.8,2023-03-30,2025-08-04
2025-08-18,-14.713574527338992,0.1691532580332022,0.49564795602229217,0.2599496177215814,0.4721711714144899,0.15,0.8,2023-03-30,2025-08-05
2025-08-19,-14.364031632833264,0.17399003072823813,0.4965340554162512,0.2630935199733548,0.4727471360205633,0.15,0.8,2023-03-30,2025-08-06
2025-08-20,-14.10006966425943,0.1788399774869143,0.49844399418191665,0.2662459853664943,0.4739885962182458,0.15,0.8,2023-03-30,2025-08-07
2025-08-21,-12.101088378580748,0.17107509277870672,0.4633179488357385,0.2697525649450947,0.4743225641850169,0.15,0.85,2023-03-30,2025-08-08
2025-08-22,-11.968206164418959,0.17607584978455046,0.4670705417104923,0.2732530948491853,0.4769493791973446,0.15,0.85,2023-03-30,2025-08-09
2025-08-23,-11.695659680451186,0.18110598947437168,0.4688500769865048,0.27677419263206016,0.4781950538905534,0.15,0.85,2023-03-30,2025-08-10
2025-08-24,-9.934232773610441,0.1737450493879009,0.4353073199152602,0.28030878704092566,0.4764804899364452,0.15,0.9,2023-03-30,2025-08-11
2025-08-25,-9.645749569576756,0.17849127824222968,0.4363116577724206,0.28386845868167226,0.4772337433293154,0.15,0.9,2023-03-30,2025-08-12
2025-08-26,-9.044981173133626,0.18321929017933988,0.43240135972462596,0.2874144676345049,0.4743010197934695,0.15,0.9,2023-03-30,2025-08-13
2025-08-27,-7.802441167079399,0.17659086736060267,0.40513959473573696,0.29127269388848215,0.4741116757885896,0.15,0.9500000000000001,2023-03-30,2025-08-14
2025-08-28,-7.477887849265197,0.1813762063157737,0.40513258971091104,0.29510096505261896,0.4741060717687288,0.15,0.9500000000000001,2023-03-30,2025-08-15
2025-08-29,-6.1935066007244295,0.18632555570770457,0.3882964977425682,0.29906044456616365,0.4606371981940546,0.15,0.9500000000000001,2023-03-30,2025-08-16
2025-08-30,-5.892904666623977,0.1912665646598453,0.38827139413036793,0.30301325172787624,0.4606171153042944,0.15,0.9500000000000001,2023-03-30,2025-08-17
2025-08-31,-5.584046344007487,0.19622155232567526,0.38794398189821916,0.3069772418605402,0.4603551855185753,0.15,0.9500000000000001,2023-03-30,2025-08-18
2025-09-01,-5.271223568762739,0.20115093719193006,0.38733564974772733,0.31092074975354406,0.4598685197981819,0.15,0.9500000000000001,2023-03-30,2025-08-19
2025-09-02,-5.090763437265955,0.20607367490568423,0.3891469605053192,0.3148589399245474,0.4613175684042554,0.15,0.9500000000000001,2023-03-30,2025-08-20
2025-09-03,-5.053491305259417,0.21100705629536942,0.3937181678049817,0.31880564503629555,0.4649745342439854,0.15,0.9500000000000001,2023-03-30,2025-08-21
2025-09-04,-4.740112394464369,0.2159454125777325,0.39273410413983256,0.322756330062186,0.4641872833118661,0.15,0.9500000000000001,2023-03-30,2025-08-22
2025-09-05,-12.193056941479163,0.22123109474040367,0.5175345795118771,0.32698487579232294,0.5640276636095017,0.15,0.9500000000000001,2023-03-30,2025-08-23
2025-09-06,-12.46771641919915,0.2267435108490138,0.5266042827281123,0.33139480867921106,0.57128342618249,0.15,0.9500000000000001,2023-03-30,2025-08-24
2025-09-07,-13.766290847582653,0.1813134237258923,0.4968191741501833,0.3359850677944192,0.5726143806126375,0.2,0.9500000000000001,2023-03-30,2025-08-25
2025-09-08,-13.367476182101646,0.18743635987562834,0.4982054067976747,0.34057726990672127,0.5736540550982561,0.2,0.9500000000000001,2023-03-30,2025-08-26
2025-09-09,-12.86421044327316,0.19347010663429023,0.49799167163810637,0.3451025799757177,0.5734937537285798,0.2,0.9500000000000001,2023-03-30,2025-08-27
2025-09-10,-12.357555101421925,0.19950359920295635,0.4975778618946689,0.3496276994022173,0.5731833964210017,0.2,0.9500000000000001,2023-03-30,2025-08-28
2025-09-11,-12.12629955325093,0.20553915063571634,0.5007357741536861,0.35415436297678726,0.5755518306152646,0.2,0.9500000000000001,2023-03-30,2025-08-29
2025-09-12,-12.667982054345073,0.21127227975322369,0.5138043227053043,0.35845420981491777,0.5853532420289782,0.2,0.9500000000000001,2023-03-30,2025-08-30
2025-09-13,-13.34156227569756,0.21700786656846516,0.5282889881954589,0.3627558999263489,0.5962167411465942,0.2,0.9500000000000001,2023-03-30,2025-08-31
2025-09-14,-13.810510447089197,0.2223254631431574,0.539457574927048,0.36674409735736807,0.604593181195286,0.2,0.9500000000000001,2023-03-30,2025-09-01
2025-09-15,-13.992396519272132,0.22760326683908216,0.5468399225175606,0.37070245012931163,0.6101299418881705,0.2,0.9500000000000001,2023-03-30,2025-09-02
2025-09-16,-14.985179091081392,0.23290705725949054,0.563951734180569,0.3746802929446179,0.6229638006354268,0.2,0.9500000000000001,2023-03-30,2025-09-03
2025-09-17,-16.270938583239815,0.2382684882263076,0.5839088899618197,0.3787013661697307,0.6379316674713648,0.2,0.9500000000000001,2023-03-30,2025-09-04
