window_last_date_utc,il_pct,p_up_start,p_up_end,metric_start,metric_end,metric_min,metric_max,start_price_range_begin,start_price_range_end
2025-08-19,-9.064219126122609,0.06666539491911538,0.27881678270363014,25.33323159352923,42.30534261629041,20.0,100.0,2023-09-05,2025-07-26
2025-08-20,-9.03193449889439,0.07325143019792459,0.28900596278585994,25.493857264844344,41.675447208939495,20.0,95.0,2023-09-05,2025-07-27
2025-08-21,-8.78618551179624,0.07531198936334618,0.2885167581176905,25.648399202250964,41.63875685882679,20.0,95.0,2023-09-05,2025-07-28
2025-08-22,-8.413720408975124,0.07723589507202926,0.28576279943123384,25.792692130402195,41.432209957342536,20.0,95.0,2023-09-05,2025-07-29
2025-08-23,-11.487488983322125,0.08478251870175083,0.3429736379001852,25.934776309122558,44.008154653012966,20.0,90.0,2023-09-05,2025-07-30
2025-08-24,-11.526337916827334,0.0868676358425455,0.3466904360932525,26.080734508978185,44.26833052652768,20.0,90.0,2023-09-05,2025-07-31
2025-08-25,-12.138318590362097,0.08854689400910704,0.35781485927882795,26.198282580637493,45.047040149517954,20.0,90.0,2023-09-05,2025-08-01
2025-08-26,-12.893637954130055,0.09004230093092386,0.3704710273363587,26.30296106516467,45.93297191354511,20.0,90.0,2023-09-05,2025-08-02
2025-08-27,-16.257541577994616,0.09149196625333954,0.416751052425759,26.404437637733768,49.17257366980313,20.0,90.0,2023-09-05,2025-08-03
2025-08-28,-14.459193392050352,0.09286663869018033,0.39563126866555587,26.500664708312623,47.69418880658891,20.0,90.0,2023-09-05,2025-08-04
2025-08-29,-10.996114746988317,0.09432690931030148,0.3501768198878623,26.602883651721104,44.51237739215036,20.0,90.0,2023-09-05,2025-08-05
2025-08-30,-10.337699507945908,0.09579020927087423,0.3426979884281844,26.705314648961195,43.98885918997291,20.0,90.0,2023-09-05,2025-08-06
2025-08-31,-10.727928156000399,0.09729670527514576,0.3505861595774598,26.810769369260203,44.54103117042219,20.0,90.0,2023-09-05,2025-08-07
2025-09-01,-11.803755689868712,0.10648557947792772,0.378981551801722,26.921562666065302,44.63380086711193,20.0,85.0,2023-09-05,2025-08-08
